subject_id,trial_index,casino,visit_in_casino,chosen_machine_label,reward,prob_of_no_loss,outcome_numeric,unchosen_machine_label,prob_of_no_loss_unchosen,counterfactual_reward,counterfactual_outcome_numeric,prompt_used,llm_history_context_turns
14,1,3,1,Q,-1,0.25,0,C,0.75,1,1,"Casino 3, visit 1: Choose Q or C.",1
14,2,1,1,Z,-1,0.5,0,H,0.5,1,1,"Outcome: You chose Machine Q and experienced a loss (Reward: -1). The other machine, Machine C, would have resulted in a win (Reward: 1).

Casino 1, visit 1: Choose Z or H.",2
14,3,3,2,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine Z and experienced a loss (Reward: -1). The other machine, Machine H, would have resulted in a win (Reward: 1).

Casino 3, visit 2: Choose Q or C.",3
14,4,2,1,T,-1,0.25,0,M,0.75,-1,0,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 2, visit 1: Choose M or T.",4
14,5,3,3,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine T and experienced a loss (Reward: -1). The other machine, Machine M, would have resulted in a loss (Reward: -1).

Casino 3, visit 3: Choose Q or C.",5
14,6,1,2,H,-1,0.5,0,Z,0.5,1,1,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 1, visit 2: Choose Z or H.",6
14,7,3,4,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine H and experienced a loss (Reward: -1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 3, visit 4: Choose Q or C.",7
14,8,2,2,M,-1,0.75,0,T,0.25,-1,0,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 2, visit 2: Choose M or T.",8
14,9,2,3,T,1,0.25,1,M,0.75,-1,0,"Outcome: You chose Machine M and experienced a loss (Reward: -1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 2, visit 3: Choose M or T.",9
14,10,3,5,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: -1).

Casino 3, visit 5: Choose Q or C.",10
14,11,2,4,T,-1,0.25,0,M,0.75,1,1,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 2, visit 4: Choose M or T.",11
14,12,1,3,Z,-1,0.5,0,H,0.5,-1,0,"Outcome: You chose Machine T and experienced a loss (Reward: -1). The other machine, Machine M, would have resulted in a win (Reward: 1).

Casino 1, visit 3: Choose Z or H.",12
14,13,3,6,C,1,0.75,1,Q,0.25,1,1,"Outcome: You chose Machine Z and experienced a loss (Reward: -1). The other machine, Machine H, would have resulted in a loss (Reward: -1).

Casino 3, visit 6: Choose Q or C.",13
14,14,2,5,M,-1,0.75,0,T,0.25,-1,0,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a win (Reward: 1).

Casino 2, visit 5: Choose M or T.",14
14,15,2,6,T,-1,0.25,0,M,0.75,1,1,"Outcome: You chose Machine M and experienced a loss (Reward: -1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 2, visit 6: Choose M or T.",15
14,16,1,4,H,1,0.5,1,Z,0.5,1,1,"Outcome: You chose Machine T and experienced a loss (Reward: -1). The other machine, Machine M, would have resulted in a win (Reward: 1).

Casino 1, visit 4: Choose Z or H.",16
14,17,1,5,H,1,0.5,1,Z,0.5,1,1,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 1, visit 5: Choose Z or H.",17
14,18,2,7,M,-1,0.75,0,T,0.25,-1,0,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 2, visit 7: Choose M or T.",18
14,19,2,8,T,-1,0.25,0,M,0.75,1,1,"Outcome: You chose Machine M and experienced a loss (Reward: -1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 2, visit 8: Choose M or T.",19
14,20,3,7,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine T and experienced a loss (Reward: -1). The other machine, Machine M, would have resulted in a win (Reward: 1).

Casino 3, visit 7: Choose Q or C.",20
14,21,2,9,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 2, visit 9: Choose M or T.",21
14,22,3,8,C,1,0.75,1,Q,0.25,1,1,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 3, visit 8: Choose Q or C.",22
14,23,2,10,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a win (Reward: 1).

Casino 2, visit 10: Choose M or T.",23
14,24,2,11,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 2, visit 11: Choose M or T.",24
14,25,1,6,H,1,0.5,1,Z,0.5,-1,0,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 1, visit 6: Choose Z or H.",25
14,26,3,9,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a loss (Reward: -1).

Casino 3, visit 9: Choose Q or C.",26
14,27,3,10,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 3, visit 10: Choose Q or C.",27
14,28,2,12,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 2, visit 12: Choose M or T.",28
14,29,1,7,H,1,0.5,1,Z,0.5,-1,0,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 1, visit 7: Choose Z or H.",29
14,30,2,13,M,1,0.75,1,T,0.25,1,1,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a loss (Reward: -1).

Casino 2, visit 13: Choose M or T.",30
14,31,3,11,C,1,0.75,1,Q,0.25,1,1,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a win (Reward: 1).

Casino 3, visit 11: Choose Q or C.",31
14,32,1,8,H,1,0.5,1,Z,0.5,-1,0,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a win (Reward: 1).

Casino 1, visit 8: Choose Z or H.",32
14,33,3,12,C,-1,0.75,0,Q,0.25,1,1,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a loss (Reward: -1).

Casino 3, visit 12: Choose Q or C.",33
14,34,3,13,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine C and experienced a loss (Reward: -1). The other machine, Machine Q, would have resulted in a win (Reward: 1).

Casino 3, visit 13: Choose Q or C.",34
14,35,1,9,H,1,0.5,1,Z,0.5,1,1,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 1, visit 9: Choose Z or H.",35
14,36,2,14,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 2, visit 14: Choose M or T.",36
14,37,1,10,H,1,0.5,1,Z,0.5,1,1,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 1, visit 10: Choose Z or H.",37
14,38,2,15,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 2, visit 15: Choose M or T.",38
14,39,3,14,C,1,0.75,1,Q,0.25,1,1,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 3, visit 14: Choose Q or C.",39
14,40,2,16,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a win (Reward: 1).

Casino 2, visit 16: Choose M or T.",40
14,41,3,15,C,1,0.75,1,Q,0.25,1,1,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 3, visit 15: Choose Q or C.",41
14,42,2,17,M,1,0.75,1,T,0.25,1,1,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a win (Reward: 1).

Casino 2, visit 17: Choose M or T.",42
14,43,2,18,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a win (Reward: 1).

Casino 2, visit 18: Choose M or T.",43
14,44,1,11,H,1,0.5,1,Z,0.5,1,1,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 1, visit 11: Choose Z or H.",44
14,45,3,16,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 3, visit 16: Choose Q or C.",45
14,46,1,12,H,-1,0.5,0,Z,0.5,1,1,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 1, visit 12: Choose Z or H.",46
14,47,1,13,H,1,0.5,1,Z,0.5,-1,0,"Outcome: You chose Machine H and experienced a loss (Reward: -1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 1, visit 13: Choose Z or H.",47
14,48,1,14,H,1,0.5,1,Z,0.5,1,1,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a loss (Reward: -1).

Casino 1, visit 14: Choose Z or H.",48
14,49,3,17,C,-1,0.75,0,Q,0.25,-1,0,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 3, visit 17: Choose Q or C.",49
14,50,3,18,C,1,0.75,1,Q,0.25,-1,0,"Outcome: You chose Machine C and experienced a loss (Reward: -1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 3, visit 18: Choose Q or C.",50
14,51,1,15,H,1,0.5,1,Z,0.5,1,1,"Outcome: You chose Machine C and experienced a win (Reward: 1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 1, visit 15: Choose Z or H.",51
14,52,3,19,C,-1,0.75,0,Q,0.25,-1,0,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 3, visit 19: Choose Q or C.",52
14,53,1,16,H,1,0.5,1,Z,0.5,1,1,"Outcome: You chose Machine C and experienced a loss (Reward: -1). The other machine, Machine Q, would have resulted in a loss (Reward: -1).

Casino 1, visit 16: Choose Z or H.",53
14,54,1,17,H,1,0.5,1,Z,0.5,-1,0,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 1, visit 17: Choose Z or H.",54
14,55,2,19,M,-1,0.75,0,T,0.25,1,1,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a loss (Reward: -1).

Casino 2, visit 19: Choose M or T.",55
14,56,2,20,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine M and experienced a loss (Reward: -1). The other machine, Machine T, would have resulted in a win (Reward: 1).

Casino 2, visit 20: Choose M or T.",56
14,57,1,18,H,-1,0.5,0,Z,0.5,-1,0,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 1, visit 18: Choose Z or H.",57
14,58,1,19,H,1,0.5,1,Z,0.5,1,1,"Outcome: You chose Machine H and experienced a loss (Reward: -1). The other machine, Machine Z, would have resulted in a loss (Reward: -1).

Casino 1, visit 19: Choose Z or H.",58
14,59,2,21,M,-1,0.75,0,T,0.25,1,1,"Outcome: You chose Machine H and experienced a win (Reward: 1). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 2, visit 21: Choose M or T.",59
14,60,2,22,M,1,0.75,1,T,0.25,-1,0,"Outcome: You chose Machine M and experienced a loss (Reward: -1). The other machine, Machine T, would have resulted in a win (Reward: 1).

Casino 2, visit 22: Choose M or T.",60
14,61,1,20,H,-1,0.5,0,Z,0.5,-1,0,"Outcome: You chose Machine M and experienced a win (Reward: 1). The other machine, Machine T, would have resulted in a loss (Reward: -1).

Casino 1, visit 20: Choose Z or H.",61
14,62,1,21,H,-1,0.5,0,Z,0.5,-1,0,"Outcome: You chose Machine H and experienced a loss (Reward: -1). The other machine, Machine Z, would have resulted in a loss (Reward: -1).

Casino 1, visit 21: Choose Z or H.",62
14,63,2,23,M,1,0.75,1,T,0.25,1,1,"Outcome: You chose Machine H and experienced a loss (Reward: -1). The other machine, Machine Z, would have resulted in a loss (Reward: -1).

Casino 2, visit 23: Choose M or T.",63
