subject_id,trial_index,casino,visit_in_casino,chosen_machine_label,reward,prob_of_no_loss,prompt_used,llm_history_context_turns
44,1,3,1,C,1,0.75,"Casino 3, visit 1: Choose Q or C.",1
44,2,1,1,Z,-1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 1: Choose Z or H.",2
44,3,3,2,C,1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 2: Choose Q or C.",3
44,4,2,1,T,-1,0.25,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 1: Choose M or T.",4
44,5,3,3,C,-1,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 3: Choose Q or C.",5
44,6,1,2,H,-1,0.5,"Machine C in Casino 3 delivered -1 points.

Casino 1, visit 2: Choose Z or H.",6
44,7,3,4,C,1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 4: Choose Q or C.",7
44,8,2,2,M,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 2: Choose M or T.",8
44,9,2,3,M,-1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 2, visit 3: Choose M or T.",9
44,10,3,5,C,1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 3, visit 5: Choose Q or C.",10
44,11,2,4,M,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 4: Choose M or T.",11
44,12,1,3,Z,-1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 3: Choose Z or H.",12
44,13,3,6,C,1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 6: Choose Q or C.",13
44,14,2,5,M,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 5: Choose M or T.",14
44,15,2,6,M,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 2, visit 6: Choose M or T.",15
44,16,1,4,H,1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 4: Choose Z or H.",16
44,17,1,5,H,1,0.5,"Machine H in Casino 1 delivered 1 points.

Casino 1, visit 5: Choose Z or H.",17
44,18,2,7,M,1,0.75,"Machine H in Casino 1 delivered 1 points.

Casino 2, visit 7: Choose M or T.",18
44,19,2,8,M,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 2, visit 8: Choose M or T.",19
44,20,3,7,C,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 3, visit 7: Choose Q or C.",20
44,21,2,9,M,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 9: Choose M or T.",21
44,22,3,8,C,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 3, visit 8: Choose Q or C.",22
44,23,2,10,M,-1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 10: Choose M or T.",23
44,24,2,11,M,1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 2, visit 11: Choose M or T.",24
44,25,1,6,H,1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 6: Choose Z or H.",25
44,26,3,9,C,1,0.75,"Machine H in Casino 1 delivered 1 points.

Casino 3, visit 9: Choose Q or C.",26
44,27,3,10,C,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 3, visit 10: Choose Q or C.",27
44,28,2,12,M,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 12: Choose M or T.",28
44,29,1,7,H,-1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 7: Choose Z or H.",29
44,30,2,13,M,-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 13: Choose M or T.",30
44,31,3,11,C,1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 3, visit 11: Choose Q or C.",31
44,32,1,8,H,-1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 8: Choose Z or H.",32
44,33,3,12,C,1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 12: Choose Q or C.",33
44,34,3,13,C,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 3, visit 13: Choose Q or C.",34
44,35,1,9,H,1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 9: Choose Z or H.",35
44,36,2,14,M,1,0.75,"Machine H in Casino 1 delivered 1 points.

Casino 2, visit 14: Choose M or T.",36
44,37,1,10,H,1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 10: Choose Z or H.",37
44,38,2,15,M,1,0.75,"Machine H in Casino 1 delivered 1 points.

Casino 2, visit 15: Choose M or T.",38
44,39,3,14,C,-1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 3, visit 14: Choose Q or C.",39
44,40,2,16,M,1,0.75,"Machine C in Casino 3 delivered -1 points.

Casino 2, visit 16: Choose M or T.",40
44,41,3,15,C,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 3, visit 15: Choose Q or C.",41
44,42,2,17,M,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 17: Choose M or T.",42
44,43,2,18,M,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 2, visit 18: Choose M or T.",43
44,44,1,11,H,1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 11: Choose Z or H.",44
44,45,3,16,C,-1,0.75,"Machine H in Casino 1 delivered 1 points.

Casino 3, visit 16: Choose Q or C.",45
44,46,1,12,H,1,0.5,"Machine C in Casino 3 delivered -1 points.

Casino 1, visit 12: Choose Z or H.",46
44,47,1,13,H,1,0.5,"Machine H in Casino 1 delivered 1 points.

Casino 1, visit 13: Choose Z or H.",47
44,48,1,14,H,1,0.5,"Machine H in Casino 1 delivered 1 points.

Casino 1, visit 14: Choose Z or H.",48
44,49,3,17,C,1,0.75,"Machine H in Casino 1 delivered 1 points.

Casino 3, visit 17: Choose Q or C.",49
44,50,3,18,C,-1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 3, visit 18: Choose Q or C.",50
44,51,1,15,H,1,0.5,"Machine C in Casino 3 delivered -1 points.

Casino 1, visit 15: Choose Z or H.",51
44,52,3,19,C,-1,0.75,"Machine H in Casino 1 delivered 1 points.

Casino 3, visit 19: Choose Q or C.",52
44,53,1,16,H,-1,0.5,"Machine C in Casino 3 delivered -1 points.

Casino 1, visit 16: Choose Z or H.",53
44,54,1,17,H,1,0.5,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 17: Choose Z or H.",54
44,55,2,19,M,-1,0.75,"Machine H in Casino 1 delivered 1 points.

Casino 2, visit 19: Choose M or T.",55
44,56,2,20,M,-1,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 2, visit 20: Choose M or T.",56
44,57,1,18,H,-1,0.5,"Machine M in Casino 2 delivered -1 points.

Casino 1, visit 18: Choose Z or H.",57
44,58,1,19,H,-1,0.5,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 19: Choose Z or H.",58
44,59,2,21,M,1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 21: Choose M or T.",59
44,60,2,22,M,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 2, visit 22: Choose M or T.",60
44,61,1,20,H,-1,0.5,"Machine M in Casino 2 delivered 1 points.

Casino 1, visit 20: Choose Z or H.",61
44,62,1,21,H,-1,0.5,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 21: Choose Z or H.",62
44,63,2,23,M,-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 23: Choose M or T.",63
44,64,1,22,H,-1,0.5,"Machine M in Casino 2 delivered -1 points.

Casino 1, visit 22: Choose Z or H.",64
44,65,3,20,C,1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 20: Choose Q or C.",65
44,66,3,21,C,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 3, visit 21: Choose Q or C.",66
44,67,2,24,M,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 2, visit 24: Choose M or T.",67
44,68,3,22,C,1,0.75,"Machine M in Casino 2 delivered 1 points.

Casino 3, visit 22: Choose Q or C.",68
44,69,1,23,H,-1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 23: Choose Z or H.",69
44,70,3,23,C,1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 23: Choose Q or C.",70
44,71,3,24,C,1,0.75,"Machine C in Casino 3 delivered 1 points.

Casino 3, visit 24: Choose Q or C.",71
44,72,1,24,H,-1,0.5,"Machine C in Casino 3 delivered 1 points.

Casino 1, visit 24: Choose Z or H.",72
